Source_Name,CLASS1,DEJ2000,Energy_Flux100,Flux1000,GLAT,GLON,LP_Flux_Density,LP_Index,LP_beta,PLEC_Exp_Index,PLEC_Expfactor,PLEC_Flux_Density,PLEC_Index,PL_Flux_Density,PL_Index,Peak_Interval,Pivot_Energy,RAJ2000,SpectrumType,Energy_Flux100_LP,LP_F1000,LP_F10000
4FGL J2250.4-4206 ,bll  ,-42.1095,4.4576383e-12,4.0091722e-10,-61.174088,353.75626,1.3215161e-13,2.0824473,0.004221038,0.6666667,0.00013737063,1.3270262e-13,2.0574555,1.3117393e-13,2.086344,31560000.0,1783.0431,342.6062,PowerLaw         ,4.4213601936149446e-12,4.0302159369817906e-10,3.240552870057062e-11
4FGL J2250.4+1748 ,bcu  ,17.8134,5.123322e-12,2.8498903e-10,-36.33574,86.402405,2.7214003e-13,2.660195,-0.012000559,0.6666667,0.00067280594,2.8151757e-13,2.560605,2.7558446e-13,2.6504962,31560000.0,1223.4978,342.6181,PowerLaw         ,5.295115612405213e-12,2.820899942526893e-10,6.726976919185667e-12
4FGL J2250.7-2806 ,bll  ,-28.1114,2.33136e-11,2.621946e-09,-63.319077,23.751673,4.101217e-12,2.0485015,0.09523596,0.6666667,0.0019595874,3.960485e-12,1.9315711,3.798567e-12,2.182358,31560000.0,884.5478,342.6903,LogParabola      ,2.3316944716419542e-11,2.6217946904216718e-09,1.0053093456125944e-10
4FGL J2251.2+5550 ,bcu  ,55.8431,2.4927625e-12,2.1721992e-10,-3.1630034,106.57434,4.0796617e-14,1.5424538,0.5690845,0.6666667,0.0076794005,3.8414547e-14,0.58236885,2.7808427e-14,2.2050443,31560000.0,2768.894,342.8039,PowerLaw         ,1.2903637985461214e-12,2.1693158952531364e-10,9.116358113238946e-12
4FGL J2251.5-4928 ,bll  ,-49.4691,6.5003693e-12,5.456076e-10,-57.94625,340.6581,8.7057525e-14,1.7336873,0.10201406,0.6666667,0.001287087,8.427173e-14,1.5193273,7.44949e-14,1.851121,31560000.0,2716.471,342.8789,PowerLaw         ,5.653741303163186e-12,5.883169452884595e-10,6.598796524116277e-11
4FGL J2251.7-3208 ,bcu  ,-32.1396,1.5181349e-12,1.2141482e-10,-63.60705,14.737649,4.23105e-15,1.7795873,0.002871017,0.6666667,0.00016540628,4.3533703e-15,1.7041095,4.2227184e-15,1.7859571,31560000.0,5817.802,342.9436,PowerLaw         ,1.5078087699699808e-12,1.206935036755683e-10,1.990770455308133e-11
4FGL J2252.0+4031 ,bll  ,40.5232,1.0866901e-11,9.78161e-10,-16.887243,99.641426,2.2125146e-13,2.0072346,0.03950261,0.6666667,0.00057778583,2.188654e-13,1.9165126,2.0928556e-13,2.0518248,31560000.0,2181.245,343.0098,PowerLaw         ,9.994484063212344e-12,1.010640954629385e-09,7.964741869717797e-11
4FGL J2252.6+1245 ,bll  ,12.7543,1.4832224e-12,1.3061334e-10,-40.797672,83.275925,1.0713881e-14,1.9361018,0.11333317,0.6666667,0.0006648187,9.523715e-15,1.7629877,8.63386e-15,1.9442785,31560000.0,3952.3955,343.1676,PowerLaw         ,1.2680253013977251e-12,1.456699076920694e-10,1.2349952131121562e-11
4FGL J2253.2-1232 ,bcu  ,-12.5416,5.8065367e-12,3.249558e-10,-58.732952,54.873833,1.0387053e-12,2.384695,0.55199105,0.6666667,0.020903802,1.0094297e-12,1.0307741,7.269903e-13,2.646301,31560000.0,890.5759,343.3084,PowerLaw         ,3.2772065194906725e-12,3.944928843217386e-10,3.007060069732392e-13
4FGL J2253.3+3233 ,bcu  ,32.5583,1.8357605e-12,1.5094893e-10,-24.037415,95.8819,4.768077e-14,2.304542,-0.008184917,0.6666667,0.00011683959,4.8774444e-14,2.2746363,4.8488977e-14,2.3030486,31560000.0,1838.5352,343.3365,PowerLaw         ,1.8611717205427228e-12,1.4908185129673471e-10,7.769615675784997e-12
4FGL J2253.7+1405 ,bll  ,14.091,2.2814884e-12,2.0193516e-10,-39.86206,84.5785,1.4782173e-14,1.8936546,0.12553369,0.6666667,0.0010603014,1.3860641e-14,1.657139,1.2245006e-14,1.9587755,31560000.0,4118.718,343.4483,PowerLaw         ,1.846268223745706e-12,2.1069807578449366e-10,1.933648825823855e-11
4FGL J2253.9+1609 ,FSRQ ,16.1506,9.952251e-10,8.6901984e-08,-38.18486,86.11852,3.874912e-09,2.1620116,0.10028907,0.5143461,0.020847393,3.7628665e-09,2.0195448,3.8585344e-09,2.396776,31560000.0,232.35162,343.4963,PLSuperExpCutoff ,1.011943683435974e-09,8.472390268116861e-08,1.3678548831890712e-09
4FGL J2254.2+4305 ,bcu  ,43.0971,4.6783888e-12,2.524645e-10,-14.783358,101.23984,1.5628361e-12,2.6710913,-0.0039331596,0.6666667,-0.00026690456,1.5564272e-12,2.6946511,1.5682462e-12,2.6712441,31560000.0,611.70667,343.5561,PowerLaw         ,4.69688852466919e-12,2.53154968667169e-10,5.6229558239099974e-12
4FGL J2254.8-2725 ,bll  ,-27.4171,3.9063986e-12,3.5029382e-10,-64.15624,25.514374,1.7408689e-14,1.9967147,0.01524907,0.6666667,0.00029740334,1.7690884e-14,1.9041637,1.7059877e-14,2.0121315,31560000.0,4538.2188,343.718,PowerLaw         ,3.7296689320527244e-12,3.485211158351193e-10,3.374638446502327e-11
4FGL J2255.2+2411 ,bll  ,24.1853,1.1348041e-11,1.0184731e-09,-31.532156,91.629585,4.3837126e-13,2.1072588,-0.001284812,0.6666667,0.00017126823,4.4443838e-13,2.0714118,4.3915907e-13,2.1056395,31560000.0,1568.335,343.8175,PowerLaw         ,1.1381468805625665e-11,1.0170395736154687e-09,8.019332909543967e-11
4FGL J2256.0-2740 ,fsrq ,-27.6739,1.0947527e-11,3.282657e-10,-64.45298,24.989231,5.27599e-11,3.0076323,0.01818693,0.6666667,0.0015366025,5.2916123e-11,2.9472408,5.0604333e-11,3.0227165,31560000.0,238.38518,344.0247,PowerLaw         ,1.1243387664613555e-11,3.2809688497659034e-10,2.496572213253107e-12
4FGL J2256.4-7119 ,bcu  ,-71.3227,1.1450062e-12,7.1784516e-11,-42.987804,315.08786,2.013309e-15,1.2284383,0.42873716,0.6666667,0.0025238006,1.801922e-15,0.2954649,1.1113331e-15,1.5592601,31560000.0,10497.814,344.1088,PowerLaw         ,1.218750314736592e-12,5.682267742927183e-11,2.4775576002442977e-11
4FGL J2256.6-2011 ,bll  ,-20.1986,9.403654e-12,8.420979e-10,-62.895115,41.530987,5.299745e-13,2.0940495,0.025491355,0.6666667,0.00060082605,5.284897e-13,2.019417,5.101081e-13,2.1192842,31560000.0,1339.543,344.1728,PowerLaw         ,8.947662572574877e-12,8.657960940053156e-10,5.732467544051395e-11
4FGL J2256.7+1307 ,bll  ,13.1207,1.8253188e-12,1.636341e-10,-41.06331,84.62112,1.5941555e-14,1.8856535,0.13289139,0.6666667,0.0018531119,1.5618112e-14,1.5159549,1.33770355e-14,2.0104153,31560000.0,3509.1943,344.1777,PowerLaw         ,1.4325102895350663e-12,1.687762052868586e-10,1.425213381975806e-11
4FGL J2257.5+0748 ,bll  ,7.8014,2.209244e-12,1.6571869e-10,-45.496487,80.569115,1.7359504e-13,2.3139272,0.11794364,0.6666667,0.001983683,1.6453809e-13,2.1757214,1.5210363e-13,2.4090753,31560000.0,1195.3269,344.3874,PowerLaw         ,1.7924696452163747e-12,1.8359789478751813e-10,3.875205341008984e-12
4FGL J2258.1-2759 ,fsrq ,-27.9843,3.4610183e-11,3.5029237e-09,-64.92484,24.359741,1.0112491e-11,2.287364,0.19794534,0.6666667,0.0067775156,9.8967215e-12,1.8707438,8.7463535e-12,2.4142509,31560000.0,778.2614,344.5288,LogParabola      ,3.4615728342037214e-11,3.5026136814465644e-09,3.304710331069816e-11
4FGL J2258.3-3643 ,bll  ,-36.7277,2.8378547e-12,2.5417354e-10,-64.2682,3.9459403,7.190662e-14,2.0754757,0.038001236,0.6666667,0.00056881603,7.100009e-14,1.9960444,6.813908e-14,2.1183486,31560000.0,1967.7673,344.5757,PowerLaw         ,2.6132839922468133e-12,2.63396335123564e-10,1.769924453747913e-11
4FGL J2258.4-5524 ,bll  ,-55.4104,3.4907372e-12,3.0355718e-10,-55.12681,330.96945,1.2140927e-13,2.2695377,-0.055964757,0.6666667,-0.00012398114,1.3201088e-13,2.2378623,1.3312066e-13,2.2095616,31560000.0,1585.3125,344.6031,PowerLaw         ,4.0000226993635064e-12,2.829696571357638e-10,2.3194570555412546e-11
4FGL J2258.5-8247 ,bcu  ,-82.7844,6.1488657e-12,5.506491e-10,-33.42676,307.01282,1.1431954e-13,2.0095923,0.15353933,0.6666667,0.0023346224,1.10199745e-13,1.6737458,9.525052e-14,2.1191092,31560000.0,2419.8735,344.6389,PowerLaw         ,4.56608849796314e-12,6.010236719104599e-10,2.995420149287223e-11
4FGL J2259.7-3549 ,bcu  ,-35.8199,3.167161e-12,2.648734e-10,-64.75044,5.8522234,1.5789755e-13,2.2995436,-0.020134674,0.6666667,0.00030122328,1.650017e-13,2.2232652,1.6269802e-13,2.2787406,31560000.0,1381.0701,344.9296,PowerLaw         ,3.3130197250314177e-12,2.5863483113665687e-10,1.51049748638865e-11
4FGL J2259.8-1552 ,bcu  ,-15.8809,5.2416105e-12,4.681873e-10,-61.79319,50.675106,2.6173418e-13,2.0333447,0.10546233,0.6666667,0.0022235897,2.5512117e-13,1.7916088,2.2893612e-13,2.1318262,31560000.0,1486.0701,344.9526,PowerLaw         ,4.337616277568548e-12,5.151163836990069e-10,2.368218330756403e-11
4FGL J2300.1+4053 ,bll  ,40.8983,1.529596e-12,1.1186974e-10,-17.241013,101.25155,2.7082477e-15,1.4427724,0.26698047,0.6666667,0.0023185967,2.6909845e-15,0.6665653,1.9335774e-15,1.6910483,31560000.0,9080.671,345.0338,PowerLaw         ,1.3772320738050515e-12,8.449876997105977e-11,2.527681616334309e-11
4FGL J2300.3+3136 ,bll  ,31.6121,7.864963e-12,9.557949e-10,-25.569977,96.83491,2.5240267e-13,1.6923224,0.15573554,0.6666667,0.0021184704,2.382786e-13,1.4503177,2.1156465e-13,1.8963914,31560000.0,1993.9988,345.0879,LogParabola      ,7.866108576476415e-12,9.557719857089285e-10,7.886625939133306e-11
4FGL J2300.7-2645 ,fsrq ,-26.7502,2.1490411e-12,1.617924e-10,-65.37345,27.42458,1.3911046e-13,2.0513873,0.3953912,0.6666667,0.010450432,1.3476747e-13,1.1331215,1.0724839e-13,2.4053926,31560000.0,1367.4001,345.1823,PowerLaw         ,1.1628693565187211e-12,1.9738070713514032e-10,1.70722506530567e-12
4FGL J2300.8-0736 ,bcu  ,-7.614,1.5478783e-12,1.3381651e-10,-57.33167,64.4806,6.249535e-15,1.9517667,-0.04680108,0.6666667,-0.00010685236,6.820863e-15,1.9505614,6.964953e-15,1.9022396,31560000.0,4517.188,345.2084,PowerLaw         ,1.706088933083911e-12,1.2972451361737732e-10,1.7054846539663606e-11
4FGL J2300.9+7108 ,bcu  ,71.1423,1.451454e-12,1.2920978e-10,10.172473,114.17737,1.038785e-14,2.1756053,0.45786265,0.6666667,0.0050270786,9.432112e-15,0.9720564,5.8807774e-15,1.9780539,31560000.0,4741.4023,345.2468,PowerLaw         ,9.955286608414024e-13,1.654162330404096e-10,7.1470356646104545e-12
4FGL J2301.0-0158 ,fsrq ,-1.9758,1.03209455e-11,8.71883e-10,-53.51244,71.802765,6.4864242e-12,2.31649,0.107352585,0.6666667,0.003960881,6.276618e-12,2.1255314,5.872137e-12,2.4443276,31560000.0,522.6665,345.2627,LogParabola      ,1.0322176299462513e-11,8.718254279502446e-10,1.3339443188839478e-11
4FGL J2302.8-1841 ,rdg  ,-18.6985,2.4540554e-12,2.1587758e-10,-63.682007,45.83816,9.060638e-14,2.1116092,0.057021853,0.6666667,0.0016739066,9.1824694e-14,1.8848286,8.435601e-14,2.1822846,31560000.0,1663.9379,345.7152,PowerLaw         ,2.170151160048218e-12,2.2789636343453362e-10,1.2260222580408997e-11
4FGL J2304.3+0618 ,bcu  ,6.3071,2.7090316e-12,1.7724558e-10,-47.698666,81.21503,5.886204e-13,2.3722997,0.22875308,0.6666667,0.010349487,5.8756835e-13,1.6633765,4.761224e-13,2.5304153,31560000.0,800.78876,346.0776,PowerLaw         ,2.096978607808081e-12,2.0063508586642464e-10,1.277697920369921e-12
4FGL J2304.6+3704 ,bll  ,37.0826,7.777297e-12,6.518533e-10,-21.065008,100.35355,4.7934824e-14,1.83995,0.0072683613,0.6666667,0.00031522298,4.9489526e-14,1.7271303,4.731682e-14,1.8489375,31560000.0,3822.6228,346.1726,PowerLaw         ,7.688822690628711e-12,6.540266802022438e-10,9.179597724736837e-11
4FGL J2306.6-1105 ,bll  ,-11.0904,1.5851819e-12,1.4232694e-10,-60.608707,60.91406,1.5154087e-14,2.1141446,-0.027999206,0.6666667,-4.76777e-05,1.5945465e-14,2.1179006,1.6009682e-14,2.1026003,31560000.0,2969.7578,346.6506,PowerLaw         ,1.6942265194674648e-12,1.3790771454491182e-10,1.2061899780113915e-11
4FGL J2307.4-1206 ,bll  ,-12.1126,1.4076854e-12,1.2377925e-10,-61.38054,59.465893,6.2350917e-15,1.9540988,-0.01811546,0.6666667,7.9770936e-05,6.5804643e-15,1.9085279,6.48721e-15,1.9404066,31560000.0,4457.963,346.8643,PowerLaw         ,1.4603790906072698e-12,1.221830022957836e-10,1.4382465756508889e-11
4FGL J2307.6+1451 ,bll  ,14.8644,4.474511e-12,3.9338494e-10,-41.039948,88.84228,1.4334454e-13,1.9933592,0.21933112,0.6666667,0.0035474645,1.3503211e-13,1.5860487,1.11484186e-13,2.1837938,31332582.0,1928.0463,346.9222,PowerLaw         ,3.137514913574483e-12,4.6197937430798116e-10,1.546272079505873e-11
4FGL J2308.9+1111 ,bcu  ,11.1992,2.6726264e-12,2.2908013e-10,-44.32281,86.58234,1.8658515e-13,2.0197856,0.29169935,0.6666667,0.0035865088,1.6113731e-13,1.7384305,1.3498449e-13,2.2381399,31560000.0,1395.3284,347.2481,PowerLaw         ,1.8649473888427582e-12,2.9150940233125933e-10,4.712169993240954e-12
4FGL J2309.7-3632 ,bcu  ,-36.5473,4.399887e-12,3.9311854e-10,-66.526886,2.9343524,7.816877e-14,2.0217776,-0.020969516,0.6666667,3.561439e-05,8.154161e-14,1.9830647,8.124838e-14,1.9930451,31560000.0,2209.2822,347.4302,PowerLaw         ,4.579760207725134e-12,3.830227470123166e-10,4.15522885982627e-11
4FGL J2311.0+0205 ,bll  ,2.0995,9.0179e-12,7.921059e-10,-52.0682,79.34671,7.3597096e-13,2.1078806,0.095052235,0.6666667,0.0015674903,7.001091e-13,1.9782451,6.504003e-13,2.1861289,31560000.0,1185.3911,347.7661,PowerLaw         ,7.683803551668284e-12,8.623800423919475e-10,3.285403353529788e-11
4FGL J2311.0+3425 ,FSRQ ,34.4223,4.5100736e-11,4.110957e-09,-24.023064,100.413605,2.8659887e-11,2.2398775,0.09511382,0.6666667,0.0031340946,2.7626184e-11,2.0959039,2.6228256e-11,2.3505638,31560000.0,511.29083,347.7682,LogParabola      ,4.510632082940257e-11,4.110690746057611e-09,8.334431757812188e-11
4FGL J2311.7+2604 ,bcu  ,26.0831,4.3387655e-12,3.1897468e-10,-31.627327,96.534355,4.728799e-13,2.3914337,0.05039888,0.6666667,0.0016546692,4.71216e-13,2.2416244,4.4226165e-13,2.4288337,31560000.0,1012.8824,347.9308,PowerLaw         ,4.012209187797836e-12,3.3470632768204565e-10,9.048589806614214e-12
4FGL J2311.8+4541 ,fsrq ,45.6908,3.0027432e-12,1.7040601e-10,-13.745521,105.30872,9.372973e-13,2.561014,0.15329392,0.6666667,0.005505261,8.9380906e-13,2.2110422,7.7274813e-13,2.636568,31560000.0,679.4091,347.9614,PowerLaw         ,2.7208806135502043e-12,1.856069544603116e-10,1.2635505255377093e-12
4FGL J2312.5+7241 ,bcu  ,72.6923,2.3951128e-12,3.5800554e-10,11.234561,115.64483,3.6257388e-13,2.1854115,0.3694433,0.6666667,0.0102974465,3.4339808e-13,1.3488231,2.5363002e-13,2.4260006,31560000.0,1192.0977,348.1396,LogParabola      ,2.3954726827397933e-12,3.5796130849948823e-10,2.189243858511967e-12
4FGL J2313.4-6922 ,bcu  ,-69.382,1.0085392e-12,6.236268e-11,-45.393166,314.93686,1.3524029e-15,1.4881959,0.2287346,0.6666667,0.0013215649,1.2372384e-15,0.87478685,8.4630164e-16,1.5484885,31560000.0,11504.644,348.3533,PowerLaw         ,1.0752958620174689e-12,6.056253877279479e-11,1.9846080221251253e-11
4FGL J2313.5+3945 ,bcu  ,39.7644,6.8842267e-12,3.251475e-10,-19.332947,103.21973,4.899521e-12,2.655049,0.16094376,0.6666667,0.008010198,4.7809695e-12,2.2732456,4.1952236e-12,2.7581277,31560000.0,485.4174,348.3997,PowerLaw         ,6.335534136498206e-12,3.2489666490527243e-10,1.332210214859163e-12
4FGL J2313.9-4501 ,bcu  ,-45.0201,3.7081466e-12,1.343461e-10,-63.58533,343.89462,4.515163e-12,2.9102445,0.019372448,0.6666667,0.0007538798,4.4630254e-12,2.8771234,4.395013e-12,2.91682,31560000.0,378.00082,348.4922,PowerLaw         ,3.720034375730751e-12,1.3288449212506758e-10,1.293868284692515e-12
4FGL J2314.0+1445 ,bll  ,14.7532,6.8135545e-12,5.7320126e-10,-41.90976,90.53406,5.163395e-14,1.7964134,0.06059147,0.6666667,0.00055176375,5.0153976e-14,1.6744268,4.6301044e-14,1.8546488,31560000.0,3605.6663,348.5081,PowerLaw         ,6.274727942078119e-12,5.966941404365937e-10,7.526341631380995e-11
4FGL J2315.6-5018 ,bll  ,-50.3127,4.1768342e-12,3.1751338e-10,-60.496548,334.6871,3.4949908e-13,2.4132683,-0.014286332,0.6666667,0.00022157362,3.5823216e-13,2.364377,3.5498934e-13,2.395477,31332582.0,1097.5338,348.914,PowerLaw         ,4.3211377155699974e-12,3.130422825347311e-10,1.3600126250499264e-11
4FGL J2316.9-5210 ,bcu  ,-52.167,1.5952415e-12,1.4037149e-10,-59.351772,331.74625,1.33578654e-14,1.7270035,0.121000126,0.6666667,0.0011932456,1.3012625e-14,1.5325799,1.1676309e-14,1.942271,31560000.0,3512.6987,349.2458,PowerLaw         ,1.337472666731007e-12,1.3828632579997776e-10,1.6496095101959467e-11
4FGL J2317.0+3756 ,bcu  ,37.9375,2.3703665e-12,1.6681782e-10,-21.279156,103.13197,2.417204e-13,2.4071271,0.088588625,0.6666667,0.0028690614,2.3923344e-13,2.153879,2.1870044e-13,2.4690938,31560000.0,1047.5118,349.2678,PowerLaw         ,2.046778385589995e-12,1.79102853993922e-10,3.5578161676706483e-12
4FGL J2317.4-4533 ,bll  ,-45.5623,4.2455783e-12,5.751661e-10,-63.765793,342.10312,2.1545287e-13,1.7928843,0.1779649,0.6666667,0.0029023632,2.0474695e-13,1.4944875,1.8340382e-13,2.0253048,31560000.0,1693.98,349.3565,LogParabola      ,4.2461810716253355e-12,5.751435635054506e-10,3.1399056007568135e-11
4FGL J2318.2+1915 ,bcu  ,19.256,6.908531e-12,3.752498e-10,-38.409805,94.46838,2.4147565e-12,2.660988,0.007019028,0.6666667,0.0013049904,2.464776e-12,2.5567477,2.3962132e-12,2.6668208,31560000.0,604.31464,349.5568,PowerLaw         ,6.855560779082603e-12,3.7644887116410974e-10,7.642991773580123e-12
4FGL J2319.1-4207 ,bll  ,-42.1173,3.2225453e-12,2.8882227e-10,-65.940125,348.43976,4.852469e-14,2.0228746,-0.012696371,0.6666667,-9.502817e-05,4.900308e-14,2.0360298,4.9596442e-14,2.0089898,31560000.0,2425.8123,349.7763,PowerLaw         ,3.311955959568199e-12,2.851689673829882e-10,2.9084708828056172e-11
4FGL J2319.6-0456 ,bcu  ,-4.9452,1.90747e-12,1.6475937e-10,-58.843536,74.24928,1.5783937e-14,1.6641989,0.23844819,0.6666667,0.0028168974,1.5073382e-14,1.1165272,1.1642989e-14,1.9005051,31560000.0,3847.4783,349.9028,PowerLaw         ,1.4678053765082485e-12,1.7042928610710832e-10,1.8368845898618695e-11
4FGL J2319.7+1609 ,bll  ,16.1637,1.5628042e-12,1.333257e-10,-41.331345,93.06248,1.1761775e-14,1.5877492,0.32156906,0.6666667,0.003734731,1.1320099e-14,0.86348426,8.0418596e-15,1.8776265,31560000.0,4201.4185,349.9448,PowerLaw         ,1.1610637077501411e-12,1.3366932218920606e-10,1.5479404706151875e-11
4FGL J2320.8-0823 ,fsrq ,-8.3918,2.7428036e-12,1.5312175e-10,-61.54349,69.887474,9.712774e-13,2.2747836,0.40892792,0.6666667,0.01582475,9.517214e-13,1.4568553,7.3826183e-13,2.6480017,31560000.0,666.7137,350.2228,PowerLaw         ,1.8492497478993452e-12,1.8354063213447537e-10,2.772578352830632e-13
4FGL J2321.0-6308 ,bll  ,-63.1374,1.316717e-12,1.1635134e-10,-51.081345,318.97894,1.3039949e-14,1.8292965,0.13000679,0.6666667,0.00030583813,1.1098252e-14,1.8547733,1.0578116e-14,1.953883,31560000.0,3351.2432,350.258,PowerLaw         ,1.1003507837685562e-12,1.2571213091332778e-10,1.1679781531761739e-11
4FGL J2321.4+5111 ,bcu  ,51.1945,4.1124482e-12,3.63333e-10,-9.204884,108.87489,6.9397694e-14,2.1660085,0.0029761116,0.6666667,0.00052406744,7.185739e-14,2.0454502,6.889732e-14,2.170329,31560000.0,2317.6892,350.3654,PowerLaw         ,4.0897731528284395e-12,3.6525703613984575e-10,2.453611851835558e-11
4FGL J2321.5-1619 ,bcu  ,-16.3176,4.1874013e-12,3.4631994e-10,-66.54641,55.746677,3.4484212e-14,1.7101777,0.09664725,0.6666667,0.0007863889,3.2803272e-14,1.5735414,2.9640837e-14,1.8294888,31560000.0,3502.6748,350.3854,PowerLaw         ,3.741985433178635e-12,3.620536533451719e-10,4.798935284514656e-11
4FGL J2321.7-6438 ,bcu  ,-64.6453,6.8470477e-12,6.1507494e-10,-49.849125,317.60803,2.5483793e-13,2.097659,0.0007196776,0.6666667,0.00018491536,2.5792346e-13,2.060465,2.5450068e-13,2.0985982,31560000.0,1597.1663,350.4332,PowerLaw         ,6.839173394477178e-12,6.157220093586788e-10,4.891896975836544e-11
4FGL J2321.9+3204 ,fsrq ,32.0737,3.0410275e-11,3.3512935e-09,-27.077976,101.68581,6.932904e-12,2.1383219,0.12478916,0.6666667,0.0034520603,6.7051664e-12,1.9111454,6.1636013e-12,2.2558124,31560000.0,822.0161,350.4779,LogParabola      ,3.0414713845757843e-11,3.3510624186707413e-09,8.067975329378481e-11
4FGL J2321.9+2734 ,fsrq ,27.5717,7.798892e-12,6.930387e-10,-31.23183,99.697105,3.3524605e-13,2.08127,0.087304324,0.6666667,0.0017646789,3.2808527e-13,1.8724805,2.9892522e-13,2.1519346,31560000.0,1582.0038,350.492,PowerLaw         ,6.609873076852392e-12,7.494466548076953e-10,3.5511920365791984e-11
4FGL J2322.1+4440 ,fsrq ,44.6736,2.632161e-12,2.0965239e-10,-15.358677,106.663086,1.7922328e-13,2.196237,0.20176147,0.6666667,0.006165829,1.7644623e-13,1.574157,1.4401365e-13,2.3436737,31560000.0,1332.4508,350.5334,PowerLaw         ,1.916115274341807e-12,2.469239594707523e-10,4.328739107498045e-12
4FGL J2322.6-0735 ,bcu  ,-7.5907,3.1394995e-12,2.4960883e-10,-61.284405,71.709564,1.4753773e-13,2.2982893,0.07319891,0.6666667,0.0016193205,1.4536992e-13,2.119612,1.3634004e-13,2.345835,31560000.0,1469.8152,350.6576,PowerLaw         ,2.6743688497803324e-12,2.6310435572163605e-10,8.267387468091555e-12
4FGL J2322.7+3436 ,bll  ,34.6125,4.562944e-12,4.0465303e-10,-24.789576,102.9235,3.460247e-14,2.0190449,-0.04806163,0.6666667,-0.00010796888,3.7537688e-14,2.008192,3.8155978e-14,1.9648635,31560000.0,3285.4915,350.6849,PowerLaw         ,5.090730579174197e-12,3.8739976125846436e-10,4.6660895152040996e-11
4FGL J2322.8-4916 ,bll  ,-49.2725,6.2905605e-12,7.0953826e-10,-62.052395,334.59583,1.1394348e-13,1.6117303,0.17511268,0.6666667,0.0016168335,1.0643349e-13,1.4296106,9.6133876e-14,1.8688756,31560000.0,2660.0466,350.7077,LogParabola      ,6.291490434598439e-12,7.095320573205683e-10,7.575157192135451e-11
4FGL J2323.5-0317 ,fsrq ,-3.29,4.1861122e-11,4.234617e-09,-58.228996,77.74508,1.6481882e-11,2.160172,0.09598011,0.6666667,0.0029260535,1.5944262e-11,2.0007675,1.4994356e-11,2.2643836,31560000.0,624.7101,350.8884,LogParabola      ,4.186677936741945e-11,4.234345115951316e-09,1.0996443746022326e-10
4FGL J2323.6-0617 ,fsrq ,-6.2953,5.3183825e-12,5.5363436e-10,-60.520443,73.92467,1.6118169e-12,2.2388859,0.18221277,0.6666667,0.006322892,1.5613115e-12,1.8387558,1.3741305e-12,2.3998632,31560000.0,759.23486,350.9157,LogParabola      ,5.3192156331131445e-12,5.535873130172764e-10,6.4322931701393684e-12
4FGL J2323.8+4210 ,bll  ,42.1826,1.9319173e-11,1.9578916e-09,-17.804655,106.06819,5.154171e-13,1.7784339,0.0682164,0.6666667,0.0008818484,4.9915394e-13,1.6620951,4.737608e-13,1.886676,31560000.0,1948.2534,350.9749,LogParabola      ,1.932190242100852e-11,1.9578386478477843e-09,2.0990625034926597e-10
4FGL J2324.7-4041 ,bll  ,-40.6834,1.1695063e-11,1.0472219e-09,-67.58003,350.1928,1.3757455e-13,1.6234802,0.08462097,0.6666667,0.0007572115,1.3246596e-13,1.5167478,1.2598771e-13,1.7884268,31560000.0,2867.8442,351.1817,LogParabola      ,1.1696667997364667e-11,1.0472103508509774e-09,1.6046441241949358e-10
4FGL J2324.7+0801 ,bll  ,8.0282,7.834817e-12,6.7521627e-10,-49.05167,89.02081,3.362555e-13,2.189785,0.045739554,0.6666667,0.0011104952,3.355179e-13,2.0545962,3.182266e-13,2.2279153,31560000.0,1539.2036,351.1896,PowerLaw         ,7.079009222856317e-12,7.009780621113572e-10,3.3435692207479546e-11
4FGL J2325.2-2010 ,bcu  ,-20.1746,1.9197825e-12,1.703539e-10,-69.10543,47.738155,1.2118597e-14,2.1074183,-0.07915113,0.6666667,0.0002628659,1.4647312e-14,1.8530642,1.4235332e-14,1.9668349,31560000.0,3492.881,351.3075,PowerLaw         ,2.455559320298123e-12,1.627299365496441e-10,1.8236733759947457e-11
4FGL J2325.2+3957 ,bll  ,39.9542,1.3364723e-11,1.6177428e-09,-19.98307,105.502754,1.2731277e-12,1.9930208,0.11558041,0.6666667,0.0022706683,1.2156263e-12,1.792942,1.1161674e-12,2.116056,31332582.0,1202.2516,351.3154,LogParabola      ,1.3366691185543936e-11,1.6176536980447614e-09,6.881935490191671e-11
4FGL J2325.4-4800 ,bll  ,-48.0022,1.1831447e-11,1.0618594e-09,-63.239315,335.9466,3.3080358e-13,2.06413,0.037751026,0.6666667,0.00075770344,3.3063664e-13,1.9549525,3.1638762e-13,2.105631,31560000.0,1869.2686,351.3501,PowerLaw         ,1.082939459061885e-11,1.0914234627731402e-09,7.465955616923514e-11
4FGL J2325.4-3559 ,fsrq ,-35.9878,1.440326e-11,1.5350587e-09,-69.71118,1.7202271,7.1966404e-12,2.1288474,0.181469,0.6666667,0.0067880405,6.937866e-12,1.7711651,6.207712e-12,2.3218386,31332582.0,603.05914,351.3586,LogParabola      ,1.4405517055383972e-11,1.5349288340968107e-09,1.898078349462286e-11
4FGL J2325.6+1644 ,bll  ,16.746,2.469228e-12,2.1896406e-10,-41.446236,95.10169,2.2932716e-14,1.9273055,0.052745223,0.6666667,0.0010593452,2.3305993e-14,1.7043241,2.1165981e-14,1.9646704,31560000.0,3244.2878,351.4248,PowerLaw         ,2.2196394359831766e-12,2.2544986713558913e-10,2.1585467486923274e-11
